GT,Model_1,Model_2
0,0.1944588296219575,0.1101959415057682
0,0.1944588296219575,0.9543094069460556
0,0.3247200689061154,0.1462572084269479
0,0.1944588296219575,0.0910746622511488
0,0.1944588296219575,0.5461608905917922
0,0.1944588296219575,0.2806458353025248
0,0.1944588296219575,0.9100632404181797
0,0.1944588296219575,0.0783477051237097
0,0.1944588296219575,0.0640349867143411
0,0.3247200689061154,0.1701064481734735
0,0.1944588296219575,0.1236650854882874
1,1.0,0.9998418183215154
0,0.1944588296219575,0.5156810536556876
0,0.1944588296219575,0.2482313470472671
0,0.8623853211009175,0.9739938868282232
0,0.1944588296219575,0.0650326071340761
0,0.1944588296219575,0.1029737761143347
0,0.1944588296219575,0.1346694427453167
0,0.1944588296219575,0.8917670440838373
0,0.1944588296219575,0.0996244591458155
1,0.3247200689061154,0.6116749758277744
0,0.3247200689061154,0.1317956565929267
0,0.1944588296219575,0.0793620838952935
0,0.1944588296219575,0.2308634872995272
1,1.0,0.9999899569362444
0,0.1944588296219575,0.1174608000841371
0,0.1944588296219575,0.0597143407634614
0,0.1944588296219575,0.0798618595646628
1,1.0,0.9999999893353646
0,0.3247200689061154,0.1200902068482938
0,0.1944588296219575,0.2920135150860071
1,0.9981185324553152,0.9963704345085712
0,0.1944588296219575,0.100467646718888
1,0.649171270718232,0.9016100920730664
0,0.1944588296219575,0.6529308552935639
0,0.1944588296219575,0.0769499317519039
0,0.1944588296219575,0.0746127272719336
0,0.1944588296219575,0.7803316159991676
0,0.1944588296219575,0.0867454455632842
1,0.9981185324553152,0.9972590545406324
0,0.1944588296219575,0.0679809532969798
0,0.3247200689061154,0.1178200900108331
0,0.1944588296219575,0.6243619812600547
0,0.1944588296219575,0.0925971214800002
0,0.1944588296219575,0.0605096038914713
1,1.0,0.914326646873346
0,0.1944588296219575,0.7274406978230863
0,0.1944588296219575,0.7522068877740749
1,1.0,0.9999825118583806
0,0.1944588296219575,0.1937599747818868
0,0.1944588296219575,0.0633170363229557
0,0.1944588296219575,0.7312617434860129
0,0.1944588296219575,0.1209553588581701
0,0.1944588296219575,0.5572083829929275
1,1.0,0.9178922071034648
1,1.0,0.9999696025161386
0,0.1944588296219575,0.0636929611164081
0,0.3247200689061154,0.1265317387306538
0,0.1944588296219575,0.060716978210234
0,0.1944588296219575,0.0664249467532643
0,0.1944588296219575,0.1128503919845691
0,0.1944588296219575,0.1068819286875067
0,0.1944588296219575,0.1337674748922052
0,0.1944588296219575,0.0654206357738491
0,0.1944588296219575,0.0586832538540302
0,0.1944588296219575,0.0777479852375155
1,0.1944588296219575,0.998262687967342
0,0.1944588296219575,0.616933436549206
0,0.1944588296219575,0.1590345663800347
0,0.1944588296219575,0.05906448792811
0,0.1944588296219575,0.093100359268357
0,0.1944588296219575,0.0653396272613282
0,0.1944588296219575,0.085161884548166
1,1.0,0.5484027507213552
1,1.0,0.6030228733350274
1,1.0,0.4629830793682807
0,0.1944588296219575,0.0636546043755338
0,0.1944588296219575,0.3897549978297199
1,1.0,0.9999885462903148
1,1.0,0.5731683202564128
0,0.1944588296219575,0.2861166839247618
0,0.1944588296219575,0.7196796692981469
0,0.1944588296219575,0.4139502115747387
0,0.1944588296219575,0.0956502527007735
0,0.1944588296219575,0.7468040907290219
0,0.1944588296219575,0.057769622766827
0,0.1944588296219575,0.0685028883312833
0,0.1944588296219575,0.0678708207438974
0,0.3247200689061154,0.1266989370312703
0,0.1944588296219575,0.0805011464163429
0,0.1944588296219575,0.0702428994283702
1,0.9981185324553152,0.9717590873070182
0,0.1944588296219575,0.1228740123041417
0,0.1944588296219575,0.0756024790823154
0,0.1944588296219575,0.1222565154130736
0,0.1944588296219575,0.0971648059933024
0,0.3247200689061154,0.1441651128949997
1,0.9981185324553152,0.9702687591723512
0,0.1944588296219575,0.1121849511715362
1,0.1944588296219575,0.1823959426603316
0,0.1944588296219575,0.0760723546521595
0,0.1944588296219575,0.1034764667770367
1,1.0,0.999999985491403
0,0.1944588296219575,0.0687525724970953
0,0.1944588296219575,0.0897160324881792
1,0.1944588296219575,0.924738569574842
0,0.1944588296219575,0.05722781572576
0,0.1944588296219575,0.1411170264625929
0,0.1944588296219575,0.1204226694994573
0,0.1944588296219575,0.0629012324241622
0,0.1944588296219575,0.0916208043210565
1,1.0,0.6117194930077897
0,0.1944588296219575,0.0898521059884027
0,0.1944588296219575,0.0882463301201337
1,1.0,0.8441365718723922
0,0.649171270718232,0.5187526968532612
0,0.1944588296219575,0.0737606245359933
0,0.1944588296219575,0.1360958742111461
1,1.0,0.8323488981690415
0,0.1944588296219575,0.064489840433091
1,1.0,0.9999991054919292
0,0.1944588296219575,0.1066015108005357
0,0.1944588296219575,0.0696869727105582
0,0.3247200689061154,0.1870758452669675
0,0.1944588296219575,0.2617186913094574
0,0.1944588296219575,0.0600417445967673
1,1.0,0.903966078352206
0,0.1944588296219575,0.0572876067079449
0,0.1944588296219575,0.0752736876816946
0,0.1944588296219575,0.086450337454261
0,0.1944588296219575,0.1565058467520114
0,0.1944588296219575,0.1083155239625616
0,0.1944588296219575,0.6853588914909161
0,0.1944588296219575,0.0896435063247839
0,0.3247200689061154,0.1131131790137963
0,0.1944588296219575,0.0580485170414772
1,1.0,0.8672036445286609
1,0.9981185324553152,0.908002030412774
1,1.0,0.9999682832961512
0,0.1944588296219575,0.5896266208104545
0,0.1944588296219575,0.1474679814890012
1,1.0,0.6298805286362967
0,0.1944588296219575,0.0857564205167535
0,0.649171270718232,0.6008552928843645
0,0.1944588296219575,0.729562219815078
0,0.1944588296219575,0.114695452256341
0,0.1944588296219575,0.7661816965500969
0,0.1944588296219575,0.8396746763944639
0,0.1944588296219575,0.1237911769076071
0,0.1944588296219575,0.1828480905557901
1,1.0,0.9225065212422308
0,0.1944588296219575,0.0780535556496089
1,1.0,0.999892431681052
0,0.1944588296219575,0.3879837332289243
0,0.1944588296219575,0.1132018173210812
0,0.1944588296219575,0.7377127013547166
0,0.1944588296219575,0.1112829145357758
0,0.3247200689061154,0.1557658226664174
0,0.3247200689061154,0.1168035045031241
0,0.1944588296219575,0.5721378769631332
0,0.1944588296219575,0.0958527404000271
1,1.0,0.9999982124907932
1,1.0,0.9999874325299752
0,0.1944588296219575,0.0591634468101821
0,0.1944588296219575,0.0720105443291003
0,0.1944588296219575,0.3601673226208754
0,0.1944588296219575,0.1583041266622474
0,0.1944588296219575,0.0950082776341065
0,0.1944588296219575,0.786203752719756
0,0.1944588296219575,0.1452592122715928
0,0.1944588296219575,0.3699707422840478
0,0.1944588296219575,0.7579879629091733
0,0.1944588296219575,0.1264816912760233
1,1.0,0.5963798294733946
0,0.3247200689061154,0.3359248627845199
0,0.1944588296219575,0.6406423441274927
0,0.1944588296219575,0.0643576756209581
1,1.0,0.9999659900044297
0,0.1944588296219575,0.5140807314716189
0,0.1944588296219575,0.1191956621285486
0,0.3247200689061154,0.2243234912875784
0,0.1944588296219575,0.0934944008481192
1,0.9981185324553152,0.9844688042924332
0,0.3247200689061154,0.1148505305455703
1,0.9981185324553152,0.9988193454599154
1,0.3247200689061154,0.2445167268456061
0,0.1944588296219575,0.8859227865886762
0,0.1944588296219575,0.2292975982050471
0,0.1944588296219575,0.1170241059932669
1,1.0,0.8712778628250981
1,1.0,0.9740215361284492
0,0.1944588296219575,0.075569244352821
1,1.0,0.9999805572979992
1,1.0,0.9985303722141028
1,0.1944588296219575,0.0747420411086567
0,0.1944588296219575,0.0844834239628064
0,0.1944588296219575,0.0662957631298485
0,0.1944588296219575,0.0582734963246594
0,0.3247200689061154,0.162555098658283
0,0.3247200689061154,0.2038379470631543
0,0.1944588296219575,0.0626709071043438
0,0.1944588296219575,0.5930344269845073
1,1.0,0.6819749599005108
0,0.1944588296219575,0.1049262634447429
0,0.1944588296219575,0.5409194494355648
1,0.1944588296219575,0.0797049911871836
1,0.9981185324553152,0.9873653121456636
0,0.1944588296219575,0.2294272766736584
0,0.1944588296219575,0.1079554307123874
1,1.0,0.9999999924914746
0,0.1944588296219575,0.7355324820812514
0,0.1944588296219575,0.1709844450747952
0,0.1944588296219575,0.0827923086185625
1,1.0,0.538098269302028
0,0.1944588296219575,0.0733590113469672
0,0.1944588296219575,0.52064321042835
1,0.9981185324553152,0.9848520626617218
0,0.3247200689061154,0.1341727665954532
1,0.1944588296219575,0.1548184962755447
0,0.1944588296219575,0.0989744503317881
0,0.1944588296219575,0.1076490517530481
0,0.1944588296219575,0.0864617679797438
1,1.0,0.998781183665726
0,0.3247200689061154,0.1640708139787596
0,0.1944588296219575,0.7476261294263985
0,0.1944588296219575,0.3725043787813507
0,0.1944588296219575,0.2670559802594893
0,0.1944588296219575,0.3052963101010976
1,0.1944588296219575,0.4004991457776994
1,0.9981185324553152,0.9802631750390745
0,0.1944588296219575,0.4935506095744788
0,0.3247200689061154,0.1959475213711834
0,0.3247200689061154,0.1908535531797953
0,0.1944588296219575,0.3187226098558525
0,0.3247200689061154,0.1575630114612694
0,0.1944588296219575,0.4513890643792673
1,1.0,0.9999019817679204
1,0.1944588296219575,0.985177781327977
0,0.1944588296219575,0.0738548257963389
0,0.1944588296219575,0.2951775315380522
1,1.0,0.8188917555705534
1,0.1944588296219575,0.9146118450492698
1,1.0,0.9999254189015144
1,1.0,0.9986153699475028
0,0.1944588296219575,0.7769691589014517
1,0.1944588296219575,0.362642047041792
1,1.0,0.9999939305859032
0,0.1944588296219575,0.093785433475571
0,0.1944588296219575,0.0685608220653916
0,0.1944588296219575,0.0690819866789719
1,1.0,0.9999966486150802
0,0.1944588296219575,0.0981055514011833
0,0.1944588296219575,0.1319851633591339
1,1.0,0.6945557268462974
0,0.1944588296219575,0.0614357165478842
0,0.3247200689061154,0.1319060719515816
0,0.1944588296219575,0.0617448195518512
0,0.1944588296219575,0.0875446476029381
0,0.3247200689061154,0.1373039982095427
0,0.1944588296219575,0.2141929534636489
0,0.1944588296219575,0.0977282994194611
0,0.1944588296219575,0.7099275664915079
0,0.1944588296219575,0.6653751086594742
1,1.0,0.9999994896033992
0,0.1944588296219575,0.1337137837837297
1,1.0,0.96154426989673
0,0.1944588296219575,0.0723841592872313
1,1.0,0.4692102274818686
0,0.1944588296219575,0.1314393277977371
0,0.1944588296219575,0.7319563538792928
0,0.1944588296219575,0.6148181262758425
0,0.1944588296219575,0.0572432941293139
0,0.1944588296219575,0.0612895069340873
0,0.1944588296219575,0.1062261149266473
0,0.1944588296219575,0.0794948902686074
1,0.9981185324553152,0.999546023902536
0,0.3247200689061154,0.1139109047925326
1,0.1944588296219575,0.6954207741127968
1,1.0,0.8885010616159017
0,0.1944588296219575,0.1214021170002768
0,0.1944588296219575,0.7832508424202465
0,0.1944588296219575,0.2525025907301043
0,0.1944588296219575,0.1035052100307423
0,0.1944588296219575,0.0938304715078327
0,0.1944588296219575,0.1005265790402763
0,0.1944588296219575,0.1329006245745908
0,0.1944588296219575,0.0749216886218534
0,0.1944588296219575,0.5216839746892379
0,0.1944588296219575,0.0936960958938462
0,0.1944588296219575,0.0657409916679765
0,0.1944588296219575,0.5032049761439163
0,0.1944588296219575,0.0587140860901678
0,0.649171270718232,0.6048140808039386
0,0.1944588296219575,0.1606845459698951
1,0.3247200689061154,0.647119499361917
0,0.1944588296219575,0.7431497044383318
0,0.1944588296219575,0.1020505478992449
0,0.1944588296219575,0.0813180139908897
0,0.1944588296219575,0.0607517743668116
0,0.1944588296219575,0.0942763741544737
0,0.1944588296219575,0.2688936784058492
0,0.1944588296219575,0.3798537252674904
1,0.9981185324553152,0.9971248458880942
0,0.1944588296219575,0.2200905835753625
0,0.1944588296219575,0.1228445576573471
0,0.1944588296219575,0.1405493708731352
0,0.1944588296219575,0.0822989891640372
0,0.1944588296219575,0.0626901877162432
0,0.1944588296219575,0.0735259234790695
0,0.1944588296219575,0.0717340027293964
0,0.1944588296219575,0.2426007616807467
1,0.9981185324553152,0.999951546046479
0,0.1944588296219575,0.6605529506339157
1,1.0,0.9999846923875187
0,0.1944588296219575,0.0893186755596238
0,0.3247200689061154,0.1249941036246394
0,0.1944588296219575,0.1221345816870624
1,0.3247200689061154,0.4430279770205051
0,0.1944588296219575,0.2048362975223955
0,0.3247200689061154,0.1009799351906468
1,1.0,0.6594069934235008
0,0.1944588296219575,0.0777707042495434
0,0.1944588296219575,0.0601483353240468
0,0.1944588296219575,0.1464107728328944
0,0.1944588296219575,0.0793415613863147
0,0.1944588296219575,0.0876912429900173
1,1.0,0.9999740166092994
0,0.1944588296219575,0.478464969852702
0,0.1944588296219575,0.0583278286429627
1,0.8623853211009175,0.995229746389855
0,0.1944588296219575,0.7880514786043059
0,0.1944588296219575,0.2206264282403717
0,0.649171270718232,0.816014951836493
0,0.1944588296219575,0.062588755780108
1,0.9981185324553152,0.9902109932458536
0,0.1944588296219575,0.1536893215666709
0,0.1944588296219575,0.0938329847641337
0,0.1944588296219575,0.0621277079003443
0,0.1944588296219575,0.0808715791564148
0,0.3247200689061154,0.2027612540035347
0,0.3247200689061154,0.2302187230939232
1,1.0,0.9996980513253776
1,1.0,0.99999997957249
0,0.1944588296219575,0.5910989678649442
0,0.3247200689061154,0.1897427141244366
0,0.1944588296219575,0.8411180177068583
0,0.1944588296219575,0.0880522555203319
0,0.1944588296219575,0.1448977722214628
0,0.1944588296219575,0.0711814424292808
0,0.1944588296219575,0.0965500556122676
0,0.1944588296219575,0.0689585155977813
1,0.9981185324553152,0.98368693095786
1,1.0,0.8911039669304753
0,0.3247200689061154,0.3516737084903726
0,0.1944588296219575,0.0584959488935546
0,0.1944588296219575,0.1856088978178598
0,0.3247200689061154,0.106480392965443
1,0.9981185324553152,0.9756142476625208
0,0.1944588296219575,0.1270798371821916
0,0.3247200689061154,0.1624859602006773
1,0.1944588296219575,0.9239339648861776
1,1.0,0.5559184983872427
1,0.1944588296219575,0.3437610456770978
0,0.1944588296219575,0.6029536805944852
1,1.0,0.6810268797392813
1,1.0,0.9453795002986728
1,1.0,0.9999999929724126
0,0.1944588296219575,0.1084201444452679
0,0.1944588296219575,0.0900599621055737
0,0.3247200689061154,0.1324351342835561
0,0.1944588296219575,0.232714134976277
0,0.1944588296219575,0.0578379204666269
0,0.1944588296219575,0.0633083820740866
0,0.1944588296219575,0.08140602026949
0,0.1944588296219575,0.073862037052916
0,0.1944588296219575,0.2544895401450017
0,0.1944588296219575,0.2437878057227848
0,0.1944588296219575,0.0751411703266887
1,0.9981185324553152,0.993918810238007
0,0.1944588296219575,0.0790970022010718
0,0.1944588296219575,0.5501238295064758
0,0.1944588296219575,0.1189622118599892
0,0.1944588296219575,0.0589443224828267
0,0.3247200689061154,0.0980979706206324
0,0.1944588296219575,0.1802036127691604
1,0.1944588296219575,0.4865997709285382
1,1.0,0.8735571076924126
0,0.1944588296219575,0.0625346944038237
0,0.1944588296219575,0.0826587124223785
0,0.1944588296219575,0.0606920316705268
1,1.0,0.591728939053396
1,0.649171270718232,0.9884623211363966
0,0.1944588296219575,0.80417119219337
0,0.1944588296219575,0.0885534346091874
0,0.1944588296219575,0.1225390921738372
0,0.1944588296219575,0.7579803536719865
0,0.1944588296219575,0.5844961823488357
0,0.1944588296219575,0.0645534059962817
0,0.1944588296219575,0.7434695716451285
0,0.1944588296219575,0.0869291052228256
0,0.1944588296219575,0.0897244836572613
0,0.3247200689061154,0.2434092472196871
0,0.1944588296219575,0.1069055201077898
0,0.1944588296219575,0.6715631191641895
0,0.1944588296219575,0.0591795473149599
0,0.649171270718232,0.4435054298077794
0,0.1944588296219575,0.0983436993921166
0,0.1944588296219575,0.0898692527224082
0,0.1944588296219575,0.0911817846873204
0,0.1944588296219575,0.2135116612735774
1,1.0,0.9682796441274232
0,0.1944588296219575,0.6751601019523414
0,0.1944588296219575,0.3972484449985415
1,0.1944588296219575,0.793671038768879
1,1.0,0.6202296870648483
0,0.1944588296219575,0.0653318113896287
1,1.0,0.6826686050033219
0,0.1944588296219575,0.0974386634524125
0,0.1944588296219575,0.0988690157369641
0,0.1944588296219575,0.1491031444871262
1,0.9981185324553152,0.8938945540988585
1,0.649171270718232,0.5046498201323701
0,0.3247200689061154,0.1676103893975561
1,1.0,0.6264874159243304
1,0.1944588296219575,0.9201853245032364
0,0.1944588296219575,0.1383255198570677
0,0.1944588296219575,0.1506911459488991
0,0.1944588296219575,0.0735090367809329
1,1.0,0.8868198394942584
0,0.1944588296219575,0.0932675371945715
1,1.0,0.9999900505724384
0,0.1944588296219575,0.0777603653856063
1,0.1944588296219575,0.8433436000555214
0,0.1944588296219575,0.1159076621229578
0,0.1944588296219575,0.9139167318364336
0,0.1944588296219575,0.8909602912733979
0,0.3247200689061154,0.1560731946588603
1,0.1944588296219575,0.640382133471536
1,1.0,0.6225308534979954
0,0.1944588296219575,0.3780137670821458
0,0.1944588296219575,0.1768641526714786
0,0.1944588296219575,0.0838265579153296
0,0.1944588296219575,0.1034766916082311
1,1.0,0.9998478736851296
1,1.0,0.7865370776596058
0,0.1944588296219575,0.4991784450083789
0,0.1944588296219575,0.1067711660315662
0,0.1944588296219575,0.0635498416617042
0,0.1944588296219575,0.3097460141871022
0,0.1944588296219575,0.1059297343458389
0,0.1944588296219575,0.0799383846205543
1,1.0,0.8286536767816036
0,0.1944588296219575,0.0699122140675524
0,0.1944588296219575,0.0682656934784045
0,0.1944588296219575,0.0601055325315558
0,0.1944588296219575,0.0910698061396104
1,1.0,0.8812521064582225
0,0.1944588296219575,0.0923700518365648
0,0.1944588296219575,0.0609457748704684
0,0.1944588296219575,0.2066248581707965
0,0.1944588296219575,0.8137473768339298
0,0.1944588296219575,0.0634609884383218
0,0.1944588296219575,0.2563079680128491
0,0.3247200689061154,0.130783426397644
0,0.1944588296219575,0.7617171013319911
0,0.1944588296219575,0.0859480222018021
0,0.1944588296219575,0.078414894990158
0,0.1944588296219575,0.8781009826103313
0,0.649171270718232,0.5005701879464631
0,0.3247200689061154,0.1498740299179919
0,0.1944588296219575,0.0709825381215927
0,0.1944588296219575,0.1311794693875348
0,0.1944588296219575,0.1028695393604511
0,0.1944588296219575,0.0658815283739372
0,0.1944588296219575,0.0993726892438235
0,0.1944588296219575,0.0620395142651647
1,0.9981185324553152,0.9980342554586344
0,0.1944588296219575,0.0655837908170941
0,0.3247200689061154,0.11451530325442
0,0.1944588296219575,0.1172336497548726
0,0.1944588296219575,0.8176083961550025
1,0.3247200689061154,0.4344701795980848
0,0.1944588296219575,0.0845368228995537
0,0.1944588296219575,0.0975882475683793
1,1.0,0.9999999848083548
0,0.1944588296219575,0.7585066772591484
0,0.1944588296219575,0.2916183555858687
0,0.1944588296219575,0.0689817199064886
0,0.1944588296219575,0.8392771614583534
0,0.1944588296219575,0.1511605243597809
0,0.1944588296219575,0.1326245039583292
0,0.1944588296219575,0.0888163062377476
1,1.0,0.9979044983628116
0,0.1944588296219575,0.0656044638032155
1,0.1944588296219575,0.2680517377903448
0,0.1944588296219575,0.7195569251915366
0,0.1944588296219575,0.0773017379302311
0,0.1944588296219575,0.0706302222005521
0,0.1944588296219575,0.3241086204827507
0,0.1944588296219575,0.1029531892329459
0,0.649171270718232,0.58335112357454
0,0.1944588296219575,0.0964297122963991
0,0.1944588296219575,0.1092761338801641
0,0.1944588296219575,0.7426854023905629
1,0.1944588296219575,0.3900723365465113
0,0.1944588296219575,0.1059850778489766
1,1.0,0.9999784428153418
0,0.3247200689061154,0.2787259604328033
1,1.0,0.9992323408518152
1,1.0,0.5110319238728394
0,0.1944588296219575,0.1230508305916254
1,0.1944588296219575,0.3775572016972083
1,0.1944588296219575,0.0840938966330829
0,0.3247200689061154,0.1978358771815914
0,0.1944588296219575,0.0738051890174712
0,0.3247200689061154,0.168554898783544
0,0.649171270718232,0.6894648730371463
0,0.1944588296219575,0.1989105925513379
1,1.0,0.9999997609334168
0,0.1944588296219575,0.0633474785697534
0,0.1944588296219575,0.0715497985689938
0,0.1944588296219575,0.7852359843026775
0,0.649171270718232,0.5700514955615833
0,0.1944588296219575,0.5931316800340892
0,0.1944588296219575,0.8242774475899034
0,0.1944588296219575,0.0624961887868569
0,0.1944588296219575,0.1184326295065041
0,0.1944588296219575,0.0761804846853094
1,1.0,0.999999283125246
0,0.649171270718232,0.5619402936967787
1,1.0,0.9999913968450672
0,0.1944588296219575,0.1226751031768648
0,0.1944588296219575,0.7473106106021222
0,0.1944588296219575,0.0597184965575789
0,0.3247200689061154,0.1195834975638159
1,1.0,0.999978986716942
0,0.1944588296219575,0.0691387430726898
0,0.3247200689061154,0.3773270727569181
0,0.1944588296219575,0.0770000476692624
0,0.1944588296219575,0.2690209023116767
0,0.1944588296219575,0.0840674034604319
1,1.0,0.7985424741787532
0,0.1944588296219575,0.059638537536209
0,0.1944588296219575,0.1025524865445611
1,1.0,0.9995959689181384
1,0.1944588296219575,0.7030566330425997
0,0.1944588296219575,0.066503306177551
0,0.1944588296219575,0.0652687712393494
1,1.0,0.949180284505284
0,0.1944588296219575,0.0642573687259312
0,0.1944588296219575,0.1658022723027971
0,0.1944588296219575,0.2981854481870108
1,1.0,0.9999993107123896
0,0.1944588296219575,0.0913483574393227
1,1.0,0.9999995361391544
1,1.0,0.999997936049118
0,0.3247200689061154,0.187444962773266
0,0.1944588296219575,0.2309470402181915
0,0.1944588296219575,0.0757760463598277
0,0.1944588296219575,0.0629648255586025
0,0.1944588296219575,0.4806017377398152
0,0.1944588296219575,0.3152200227402563
1,1.0,0.9999047713399408
0,0.1944588296219575,0.1449393381492604
0,0.1944588296219575,0.0817964294897327
0,0.1944588296219575,0.0612659810261524
0,0.1944588296219575,0.2337353577328006
0,0.1944588296219575,0.3992949328821562
0,0.1944588296219575,0.3068505282205647
0,0.1944588296219575,0.0822910047197967
0,0.1944588296219575,0.0860627954448986
0,0.1944588296219575,0.0658749992377548
0,0.1944588296219575,0.7690755465384194
1,0.1944588296219575,0.2807833088562671
0,0.1944588296219575,0.4719750572990711
0,0.1944588296219575,0.714039239155479
0,0.1944588296219575,0.0857337427442941
0,0.1944588296219575,0.0627715231425775
0,0.3247200689061154,0.1602391543950518
0,0.1944588296219575,0.2172444807802081
0,0.1944588296219575,0.0667739742350038
0,0.1944588296219575,0.0720101943291403
0,0.649171270718232,0.605298422988612
0,0.1944588296219575,0.1184504403622166
1,0.1944588296219575,0.9964043784378146
0,0.1944588296219575,0.5545685991786358
0,0.1944588296219575,0.2554670003882816
0,0.1944588296219575,0.0642715911081464
1,0.8623853211009175,0.9997928882215876
0,0.1944588296219575,0.4405517550069374
1,1.0,0.6365180623388398
0,0.1944588296219575,0.0648258570268704
0,0.3247200689061154,0.1034566237388135
0,0.1944588296219575,0.0860880254388787
0,0.1944588296219575,0.1012308571741648
0,0.1944588296219575,0.0601031918107504
0,0.1944588296219575,0.0926011727815105
0,0.1944588296219575,0.1186431731817756
0,0.1944588296219575,0.0663252512601182
0,0.1944588296219575,0.0710748295899727
0,0.1944588296219575,0.0607572991688825
1,1.0,0.9999122098922756
0,0.1944588296219575,0.0594216626950048
0,0.1944588296219575,0.758169378065916
0,0.1944588296219575,0.2672778436655325
0,0.1944588296219575,0.6994574409948076
0,0.649171270718232,0.518127451617264
0,0.1944588296219575,0.1077469157168291
0,0.1944588296219575,0.0853258158427654
0,0.1944588296219575,0.1752430740780384
0,0.1944588296219575,0.1634875496181145
0,0.1944588296219575,0.902801311787256
1,1.0,0.9999077443627828
1,0.1944588296219575,0.3941995745506915
0,0.1944588296219575,0.100588166332817
0,0.1944588296219575,0.0660648165409445
0,0.1944588296219575,0.093713533359101
0,0.1944588296219575,0.1324320323477261
0,0.1944588296219575,0.0703777389661505
0,0.1944588296219575,0.4785278914422823
0,0.1944588296219575,0.0674435639770384
0,0.1944588296219575,0.0612187409707623
1,1.0,0.5994835654468509
1,0.1944588296219575,0.5726010436222464
0,0.1944588296219575,0.0604515983225472
0,0.1944588296219575,0.5776942124935351
1,0.1944588296219575,0.0879999313938267
0,0.1944588296219575,0.062726988185334
1,0.1944588296219575,0.1159598662948527
0,0.1944588296219575,0.2241043069409294
0,0.1944588296219575,0.0576023313337637
0,0.1944588296219575,0.0610739498150244
1,0.3247200689061154,0.4040059745910624
1,0.1944588296219575,0.0723574160814446
1,1.0,0.9997680562589762
0,0.1944588296219575,0.0844212730612139
0,0.1944588296219575,0.8780972830458316
0,0.1944588296219575,0.1036462346290005
0,0.1944588296219575,0.0713710471207854
0,0.1944588296219575,0.0933897845009147
0,0.1944588296219575,0.081358113575415
0,0.1944588296219575,0.6978864128589903
0,0.1944588296219575,0.0592180095039031
0,0.649171270718232,0.4572262792254971
0,0.1944588296219575,0.1001384799730845
0,0.1944588296219575,0.0932033549545773
0,0.1944588296219575,0.469920925951898
1,1.0,0.9999998716299184
0,0.1944588296219575,0.0611178884024777
0,0.1944588296219575,0.1353423151082236
0,0.1944588296219575,0.9555971784411276
0,0.1944588296219575,0.2764430883953397
1,0.9981185324553152,0.9965127771840592
0,0.1944588296219575,0.111901091163795
0,0.3247200689061154,0.1016005197746729
1,1.0,0.6130534817154083
0,0.1944588296219575,0.1329443033440463
0,0.1944588296219575,0.1028125399792451
0,0.1944588296219575,0.8386479153863056
0,0.1944588296219575,0.6704936587220874
0,0.1944588296219575,0.0760480037431936
0,0.1944588296219575,0.0620502645680667
0,0.1944588296219575,0.8678107898286147
0,0.1944588296219575,0.9015180987374372
1,0.9981185324553152,0.9980128682545684
0,0.3247200689061154,0.1612890709078569
1,1.0,0.776257224708194
1,0.1944588296219575,0.3286962299471695
1,0.1944588296219575,0.8224862103833954
1,0.1944588296219575,0.1330524288481599
0,0.1944588296219575,0.0766899269888768
0,0.1944588296219575,0.710682571907262
0,0.1944588296219575,0.0651099041726719
0,0.3247200689061154,0.1492011071673151
0,0.1944588296219575,0.6569704805446063
0,0.1944588296219575,0.3369504325838336
0,0.1944588296219575,0.0631989498245562
0,0.1944588296219575,0.0864712131403003
0,0.1944588296219575,0.0601165619200516
0,0.1944588296219575,0.0677551030493832
0,0.1944588296219575,0.0860399761166708
0,0.1944588296219575,0.0761152353866598
0,0.1944588296219575,0.8539683501895822
0,0.1944588296219575,0.0970902139754081
0,0.1944588296219575,0.0576682268404618
0,0.1944588296219575,0.0802287607240323
0,0.1944588296219575,0.0681342217832645
0,0.1944588296219575,0.1149753998630767
1,1.0,0.9999990263596864
1,1.0,0.9999998829482448
0,0.3247200689061154,0.228906538540776
0,0.1944588296219575,0.1053550490622284
0,0.1944588296219575,0.9149292596821574
0,0.1944588296219575,0.0795205784296607
0,0.1944588296219575,0.0582399556468564
1,0.1944588296219575,0.8741959050739114
0,0.1944588296219575,0.0606267750325235
0,0.1944588296219575,0.0651362750793125
0,0.1944588296219575,0.0708431152823679
0,0.1944588296219575,0.0586589760327085
0,0.1944588296219575,0.0738656600957944
0,0.1944588296219575,0.90422849091199
0,0.1944588296219575,0.058134702573519
0,0.1944588296219575,0.0879900681322737
0,0.1944588296219575,0.0893561296833938
0,0.1944588296219575,0.1098143321598506
0,0.1944588296219575,0.072924941888273
0,0.1944588296219575,0.1421334437454749
1,0.1944588296219575,0.487267929782761
0,0.1944588296219575,0.6615518414770499
0,0.1944588296219575,0.2568746765136436
0,0.1944588296219575,0.0596793925338786
0,0.1944588296219575,0.1764715322007718
0,0.1944588296219575,0.3428444711724828
0,0.1944588296219575,0.0594862708407343
1,0.9981185324553152,0.9683807057423984
1,0.1944588296219575,0.1793467350544054
0,0.1944588296219575,0.073468914189619
0,0.1944588296219575,0.0847780232981368
1,0.1944588296219575,0.996005687937062
0,0.1944588296219575,0.7339203288237712
1,1.0,0.9999989911285576
1,1.0,0.9994631237794864
0,0.1944588296219575,0.1114267101167487
0,0.1944588296219575,0.7864482172775796
0,0.1944588296219575,0.185701698587283
0,0.1944588296219575,0.6748545945566826
0,0.1944588296219575,0.5361036622189311
